business_acctnum,dba_name,ownership_type,address,city,state,zip,naics,activity_desc,industry_group,definition,full_address,matched_address,geocode_score,longitude,latitude
2010018855,C TECH LLC,LLC,10832 SCRIPPS RANCH BLVD 109 ,SAN DIEGO,CA,92131-6021,42112,MOTOR VEHICLE SUPPLIES & NEW PARTS WHSLE,Wholesale Trade,Core,"10832 SCRIPPS RANCH BLVD 109 , SAN DIEGO, CA 92131-6021","Avenida de la Fuente N, San Diego, California, 92154",96.67,-116.950109620222,32.559617952848
2017002885,C&C DOORS & FRAMES INC,SCORP,6590 TOP GUN ST ,SAN DIEGO,CA,92121-4122,42139,OTHER CONSTRUCTION MATERIAL WHSLE,Wholesale Trade,Core,"6590 TOP GUN ST , SAN DIEGO, CA 92121-4122","601 E Palomar St, Suite C, Chula Vista, California, 91911",98.0,-117.026413258643,32.614566624451
2010040827,C&M RELOCATION SYSTEMS INC,CORP,3358 F ST ,SAN DIEGO,CA,92102-3333,48421,USED HOUSEHOLD & OFFICE GOODS MOVING,Transportation and Warehousing,Core,"3358 F ST , SAN DIEGO, CA 92102-3333","1953 Dunning Cir, San Diego, California, 92154",100.0,-117.092198458078,32.578302949005
2024008365,C&S TOWING & TRANSPORT,SOLE,1953 DUNNING CIR ,SAN DIEGO,CA,92154-2009,48841,MOTOR VEHICLE TOWING,Transportation and Warehousing,Core,"1953 DUNNING CIR , SAN DIEGO, CA 92154-2009","3358 F St, San Diego, California, 92102",100.0,-117.121943904609,32.713836018329
2025004393,C-BEAMS TRUCKING,SOLE,694 VISTA SAN RAFAEL ,SAN DIEGO,CA,92154-5503,4841,GENERAL FREIGHT TRUCKING,Transportation and Warehousing,Core,"694 VISTA SAN RAFAEL , SAN DIEGO, CA 92154-5503","694 Vista San Rafael, San Diego, California, 92154",100.0,-117.013294909621,32.581704576771
2025023625,C. MARTINEZ TRUCKING INC,CORP,543 E WASHINGTON AVE ,EL CAJON,CA,92020-5323,4842,SPECIALIZED FREIGHT TRUCKING,Transportation and Warehousing,Core,"543 E WASHINGTON AVE , EL CAJON, CA 92020-5323","908 Fesler St, El Cajon, California, 92020",100.0,-116.974054024077,32.808998237741
2012008721,C.P. RICHARDS SIGNS  INC,CORP,908 FESLER ST ,EL CAJON,CA,92020-1808,339,MISCELLANEOUS MFG,Manufacturing,Core,"908 FESLER ST , EL CAJON, CA 92020-1808","543 E Washington Ave, El Cajon, California, 92020",100.0,-116.955218043623,32.787641064631
1983008519,CA BOTANA INTERNATIONAL INC,CORP,9505 CHESAPEAKE DR ,SAN DIEGO,CA,92123-1304,339,MISCELLANEOUS MFG,Manufacturing,Core,"9505 CHESAPEAKE DR , SAN DIEGO, CA 92123-1304","9505 Chesapeake Dr, San Diego, California, 92123",100.0,-117.12435655162,32.836238836328
1995007925,CA FRAGRANCE & ACCESSORIES DBA ISLANDER GIFTSI,SOLE,16079 BIG SPRINGS WAY ,SAN DIEGO,CA,92127-2023,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"16079 BIG SPRINGS WAY , SAN DIEGO, CA 92127-2023","8431 Neva Ave, San Diego, California, 92123",100.0,-117.145807099131,32.799610799551
2017001026,CABINET CONNECTIONS,CORP,8431 NEVA AVE ,SAN DIEGO,CA,92123-2821,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"8431 NEVA AVE , SAN DIEGO, CA 92123-2821","16079 Big Springs Way, San Diego, California, 92127",100.0,-117.085198646917,33.00707266806
1995005425,CABINETS GALORE,CORP,9279 CABOT DR C ,SAN DIEGO,CA,92126-4364,337,FURNITURE & RELATED PRODUCT MFG,Manufacturing,Core,"9279 CABOT DR C , SAN DIEGO, CA 92126-4364","9279 Cabot Dr, Suite C, San Diego, California, 92126",100.0,-117.143492017474,32.890652810638
1989006004,CABLE TECHNIQUES,CORP,4891 RONSON CT C ,SAN DIEGO,CA,92111-1815,339,MISCELLANEOUS MFG,Manufacturing,Core,"4891 RONSON CT C , SAN DIEGO, CA 92111-1815","7198 Convoy Ct, San Diego, California, 92111",100.0,-117.162773915177,32.834711234474
1991009104,CABLECONN INDUSTRIES INC,SCORP,7198 CONVOY CT ,SAN DIEGO,CA,92111-1019,339,MISCELLANEOUS MFG,Manufacturing,Core,"7198 CONVOY CT , SAN DIEGO, CA 92111-1019","4891 Ronson Ct, Suite C, San Diego, California, 92111",100.0,-117.145804165465,32.83137527892
2026001177,CACAO FOR BEINGS,LLC,3040 CAMINITO TERCER VERDE ,DEL MAR,CA,92014-3913,3399,OTHER MISCELLANEOUS MFG,Manufacturing,Core,"3040 CAMINITO TERCER VERDE , DEL MAR, CA 92014-3913","3040 Caminito Tercer Verde, Del Mar, California, 92014",100.0,-117.245074565171,32.985511772794
2026000243,CACTUS TEXTILES & IMPRESSIONS,PARTNR,1205 J ST I ,SAN DIEGO,CA,92101-7500,42191,SPORTING & RECREATIONAL GOODS & SUPPLY WHSLE,Wholesale Trade,Core,"1205 J ST I , SAN DIEGO, CA 92101-7500","6585 Osler St, San Diego, California, 92111",99.09,-117.175999384921,32.792156856876
2021007053,CACTUSVIEW PRINTING COMPANY,SOLE,6585 OSLER ST 101 ,SAN DIEGO,CA,92111-5424,33999,ALL OTHER MISC MFG,Manufacturing,Core,"6585 OSLER ST 101 , SAN DIEGO, CA 92111-5424","6867 Osler St, San Diego, California, 92111",100.0,-117.172265786408,32.792703968914
2023003147,CADER SAFE DRIVE LLC,LLC,6867 OSLER ST ,SAN DIEGO,CA,92111-5521,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"6867 OSLER ST , SAN DIEGO, CA 92111-5521","9404 Chesapeake Dr, San Diego, California, 92123",100.0,-117.125299767184,32.837961065973
2023005126,CAES SYSTEMS LLC,LLC,9404 CHESAPEAKE DR ,SAN DIEGO,CA,92123-1303,334419,OTHER ELECTRONIC COMPONENT MFG,Manufacturing,Core,"9404 CHESAPEAKE DR , SAN DIEGO, CA 92123-1303","1205 J St, Suite I, San Diego, California, 92101",100.0,-117.153399594665,32.709377097296
2026000310,CAFE CONCEPTS INC,SCORP,29822 AVENIDA DE LAS BANDERA ,RANCHO SANTA MARGARITA,CA,92688-2602,4219,MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"29822 AVENIDA DE LAS BANDERA , RANCHO SANTA MARGARITA, CA 92688-2602","2619 National Ave, San Diego, California, 92113",100.0,-117.137678161793,32.695885376397
2022002176,CAFE DAPH,SOLE,1423 CUYAMACA ST ,EL CAJON,CA,92020-1508,311,FOOD MFG,Manufacturing,Core,"1423 CUYAMACA ST , EL CAJON, CA 92020-1508","1423 N Cuyamaca St, El Cajon, California, 92020",99.55,-116.979616171205,32.814609921917
1998012170,CAFE MOTO,CORP,2619 NATIONAL AVE ,SAN DIEGO,CA,92113-3617,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"2619 NATIONAL AVE , SAN DIEGO, CA 92113-3617","29822 Avenida de las Bandera, Rancho Santa Margarita, California, 92688",100.0,-117.609816769888,33.628348719156
1995012021,CAFFE CALABRIA COFFEE ROASTERS,CORP,3933 30TH ST ,SAN DIEGO,CA,92104-3004,31192,COFFEE & TEA MFG,Manufacturing,Core,"3933 30TH ST , SAN DIEGO, CA 92104-3004","3085 Reynard Way, San Diego, California, 92103",100.0,-117.169872297519,32.737593726598
2002006937,CAKE,CORP,3085 REYNARD WAY ,SAN DIEGO,CA,92103-5440,311811,RETAIL BAKERIES,Manufacturing,Core,"3085 REYNARD WAY , SAN DIEGO, CA 92103-5440","1423 N Cuyamaca St, El Cajon, California, 92020",99.55,-116.979616171205,32.814609921917
2025023211,CAKE BY SIERRA LLC,LLC,1423 CUYAMACA ST ,EL CAJON,CA,92020-1508,3118,BAKERIES & TORTILLA MFG,Manufacturing,Core,"1423 CUYAMACA ST , EL CAJON, CA 92020-1508","5921 Balboa Ave, San Diego, California, 92111",100.0,-117.177488094744,32.820177223915
2022008362,CAKEY BAKEY,CORP,5921 BALBOA AVE ,SAN DIEGO,CA,92111-2711,31181,BREAD & BAKERY PRODUCT MFG,Manufacturing,Core,"5921 BALBOA AVE , SAN DIEGO, CA 92111-2711","3933 30th St, San Diego, California, 92104",100.0,-117.130108213578,32.749201950035
2017018502,CAL AUTO INC,CORP,8375 SAINT ANDREWS AVE ,SAN DIEGO,CA,92154-8214,42111,AUTOMOBILE & OTHER MOTOR VEHICLE WHSLE,Wholesale Trade,Core,"8375 SAINT ANDREWS AVE , SAN DIEGO, CA 92154-8214","8375 Saint Andrews Ave, San Diego, California, 92154",100.0,-116.963527527155,32.565927529971
2013022737,CAL-AMERICAN FOOD COMPANY INC,CORP,5656 LA JOLLA BLVD 6 ,LA JOLLA,CA,92037-7523,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"5656 LA JOLLA BLVD 6 , LA JOLLA, CA 92037-7523","5656 La Jolla Blvd, La Jolla, California, 92037",99.71,-117.270364443432,32.814999931871
1992000862,CAL-MX VENDING DISTRIBUTOR,SOLE,5134 CORTE PLAYA SAN JUAN ,SAN DIEGO,CA,92124-1541,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"5134 CORTE PLAYA SAN JUAN , SAN DIEGO, CA 92124-1541","5134 Corte Playa San Juan, San Diego, California, 92124",100.0,-117.082276296375,32.836250445264
2025002931,CALAM MANUFACTURING,SOLE,8425 OTAY MESA RD ,SAN DIEGO,CA,92154-6846,3359,OTHER ELECTRICAL EQUIPMENT & COMPONENT MFG,Manufacturing,Core,"8425 OTAY MESA RD , SAN DIEGO, CA 92154-6846","8425 Otay Mesa Rd, San Diego, California, 92154",100.0,-116.960855795518,32.567630858425
2024013585,CALBAJA LOGISTICS,SOLE,7920 AIRWAY RD A1 ,SAN DIEGO,CA,92154-8311,48851,FREIGHT TRANSPORTATION ARRANGEMENT,Transportation and Warehousing,Core,"7920 AIRWAY RD A1 , SAN DIEGO, CA 92154-8311","2439 Sea Breeze Dr, San Diego, California, 92139",100.0,-117.061299914221,32.675324969696
2024006312,CALCRAFT CORPORATION,CORP,1426 S WILLOW AVE ,RIALTO,CA,92376-7720,3312,STEEL PRODUCT MFG FROM PURCHASED STEEL,Manufacturing,Core,"1426 S WILLOW AVE , RIALTO, CA 92376-7720","1426 S Willow Ave, Rialto, California, 92376",100.0,-117.374680413574,34.075010323001
2020017082,CALEXICO FORWARDING OF CALIFORNIA INC,CORP,9505 AIRWAY RD 300 ,SAN DIEGO,CA,92154-7937,493,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"9505 AIRWAY RD 300 , SAN DIEGO, CA 92154-7937","7920 Airway Rd, Suite A 1, San Diego, California, 92154",100.0,-116.969938006704,32.560657743626
2023007654,CALI ADVENTURE SERVICES LLC,LLC,2439 SEA BREEZE DR ,SAN DIEGO,CA,92139,483,WATER TRANSPORTATION,Transportation and Warehousing,Core,"2439 SEA BREEZE DR , SAN DIEGO, CA 92139","2110 Hancock St, Suite 201, San Diego, California, 92110",100.0,-117.189993810463,32.745140876037
2016007933,CALI AUTO SALES,LLC,2110 HANCOCK ST 201 ,SAN DIEGO,CA,92110-2063,42111,AUTOMOBILE & OTHER MOTOR VEHICLE WHSLE,Wholesale Trade,Core,"2110 HANCOCK ST 201 , SAN DIEGO, CA 92110-2063","8967 Complex Dr, San Diego, California, 92123",100.0,-117.134677524275,32.830373348124
2025001562,CALI CABINETS WHOLESALE SD INC,CORP,7343 CARROLL RD ,SAN DIEGO,CA,92121-2339,4212,FURNITURE & HOME FURNISHING WHSLE,Wholesale Trade,Core,"7343 CARROLL RD , SAN DIEGO, CA 92121-2339","7343 Carroll Rd, San Diego, California, 92121",100.0,-117.163988369128,32.885644455853
2016003488,CALI ICE INC,SCORP,8967 COMPLEX DR ,SAN DIEGO,CA,92123-1405,312113,ICE MFG,Manufacturing,Core,"8967 COMPLEX DR , SAN DIEGO, CA 92123-1405","9505 Airway Rd, San Diego, California, 92154",99.12,-116.94008015885,32.560120086446
2022008639,CALI MINT CO,SOLE,202 SATINWOOD WAY ,SAN DIEGO,CA,92114-7221,323,PRINTING & RELATED SUPPORT ACTIVITIES,Manufacturing,Core,"202 SATINWOOD WAY , SAN DIEGO, CA 92114-7221","6265 Greenwich Dr, Suite 250, San Diego, California, 92122",100.0,-117.184899289713,32.854461387198
2024009595,CALI ONE AUTO,CORP,524 W CALLE PRIMERA 1006L ,SAN YSIDRO,CA,92173-2836,4211,MOTOR VEHICLE/MOTOR VEHICLE PT & SUPPLY WHSLE,Wholesale Trade,Core,"524 W CALLE PRIMERA 1006L , SAN YSIDRO, CA 92173-2836","524 W Calle Primera, Suite 1006, San Ysidro, California, 92173",98.95,-117.054665552943,32.554807426666
2015031988,CALIBAJA P&T INC,CORP,6265 GREENWICH DR 250 ,SAN DIEGO,CA,92122-5956,32199,ALL OTHER WOOD PRODUCT MFG,Manufacturing,Core,"6265 GREENWICH DR 250 , SAN DIEGO, CA 92122-5956","202 Satinwood Way, San Diego, California, 92114",100.0,-117.032724161182,32.699402716336
2016021596,CALICORN POPCORN LLC,LLC,847 MISSOURI ST A ,SAN DIEGO,CA,92109-0510,42249,OTHER GROCERY & RELATED PRODUCTS WHSLE,Wholesale Trade,Core,"847 MISSOURI ST A , SAN DIEGO, CA 92109-0510","5177 Chino Ave, Chino, California, 91710",100.0,-117.691406969769,34.011371016508
2009028367,CALIFORNIA AIR TOOLS INC,CORP,8560 SIEMPRE VIVA RD 3A ,SAN DIEGO,CA,92154-6270,42149,OTH PROFESSIONAL EQUIPMENT & SUPPLIES WHSLE,Wholesale Trade,Core,"8560 SIEMPRE VIVA RD 3A , SAN DIEGO, CA 92154-6270","8580 Miramar Rd, San Diego, California, 92126",100.0,-117.139086321527,32.891972415565
2003009155,CALIFORNIA AUTO IMPORT INC,CORP,8580 MIRAMAR RD ,SAN DIEGO,CA,92126-4325,4211,MOTOR VEHICLE/MOTOR VEHICLE PT & SUPPLY WHSLE,Wholesale Trade,Core,"8580 MIRAMAR RD , SAN DIEGO, CA 92126-4325","8560 Siempre Viva Rd, San Diego, California, 92154",99.47,-116.95936323002,32.553393148144
2025008013,CALIFORNIA CHEMICAL,CORP,5177 CHINO AVE ,CHINO,CA,91710-5110,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"5177 CHINO AVE , CHINO, CA 91710-5110","847 Missouri St, Apartment A, San Diego, California, 92109",100.0,-117.255627968002,32.800491067022
2011029305,CALIFORNIA ELECTRIC SUPPLY,CORP,1011 BAY BLVD ,CHULA VISTA,CA,91911-1648,4216,ELECTRICAL GOODS WHSLE,Wholesale Trade,Core,"1011 BAY BLVD , CHULA VISTA, CA 91911-1648","1011 Bay Blvd, Chula Vista, California, 91911",100.0,-117.092052193867,32.610439417237
2007002712,CALIFORNIA PAINT & SUPPLIES,CORP,6151 PROGRESSIVE AVE A600 ,SAN DIEGO,CA,92154-6645,42269,OTHER CHEMICAL & ALLIED PRODUCTS WHSLE,Wholesale Trade,Core,"6151 PROGRESSIVE AVE A600 , SAN DIEGO, CA 92154-6645","6151 Progressive Ave, San Diego, California, 92154",99.02,-117.003080051859,32.57101605766
1997000812,CALIFORNIA PARATRANSIT SERVICE INC,CORP,2654 IMPERIAL AVE ,SAN DIEGO,CA,92102-4002,488999,ALL OTHER TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"2654 IMPERIAL AVE , SAN DIEGO, CA 92102-4002","2654 Imperial Ave, San Diego, California, 92102",100.0,-117.136971315898,32.706379644902
2021010412,CALIFORNIA RUNNERS DELIVERY SERVICES LLC,LLC,402 63RD ST 182 ,SAN DIEGO,CA,92114-4265,4922,LOCAL MESSENGERS & LOCAL DELIVERY,Transportation and Warehousing,Core,"402 63RD ST 182 , SAN DIEGO, CA 92114-4265","2350 Marconi Pl, Suite 105, San Diego, California, 92154",100.0,-116.930007290528,32.555416330022
2001003017,CALIFORNIA SPLENDOR INC,CORP,7684 SAINT ANDREWS AVE A ,SAN DIEGO,CA,92154-8236,311421,FRUIT & VEGETABLE CANNING,Manufacturing,Core,"7684 SAINT ANDREWS AVE A , SAN DIEGO, CA 92154-8236","3341 Hancock St, San Diego, California, 92110",100.0,-117.206855517443,32.75528377516
2014029296,CALIFORNIA STAMP COMPANY,CORP,3341 HANCOCK ST ,SAN DIEGO,CA,92110-4302,33994,OFFICE SUPPLIES (EXC PAPER) MFG,Manufacturing,Core,"3341 HANCOCK ST , SAN DIEGO, CA 92110-4302","7684 Saint Andrews Ave, Suite A, San Diego, California, 92154",100.0,-116.975979514875,32.566020150001
2023011534,"CALIFORNIA STAR VENTURES, INC.",CORP,2350 MARCONI PL 105 ,SAN DIEGO,CA,92154-7256,493,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"2350 MARCONI PL 105 , SAN DIEGO, CA 92154-7256","7112 Enrico Fermi Pl, San Diego, California, 92154",100.0,-116.926898967513,32.558488428527
2025010635,CALIFORNIA SUGAR REFINERS LLC,LLC,7112 ENRICO FERMI PL ,SAN DIEGO,CA,92154,31131,SUGAR MFG,Manufacturing,Core,"7112 ENRICO FERMI PL , SAN DIEGO, CA 92154","402 63rd St, Office 182, San Diego, California, 92114",100.0,-117.062358715136,32.708074214267
2025020301,CALIFORNIA TOWING & RENTALS,SOLE,2148 PASEO DE LAS AMERICAS ,SAN DIEGO,CA,92154,48841,MOTOR VEHICLE TOWING,Transportation and Warehousing,Core,"2148 PASEO DE LAS AMERICAS , SAN DIEGO, CA 92154","4202 Sorrento Valley Blvd, San Diego, California, 92121",100.0,-117.214362266108,32.904906320807
2015051213,CALIFORNIA WILD ALES,LLC,4202 SORRENTO VALLEY BLVD ,SAN DIEGO,CA,92121-1447,3121,BEVERAGE MFG,Manufacturing,Core,"4202 SORRENTO VALLEY BLVD , SAN DIEGO, CA 92121-1447","2148 Paseo de Las Americas, San Diego, California, 92154",100.0,-116.936080597189,32.559231916857
1996009563,CALMAT CO,CORP,10051 BLACK MOUNTAIN RD ,SAN DIEGO,CA,92126-4516,4213,LUMBER & OTHER CONSTRUCTION MATERIALS WHSLE,Wholesale Trade,Core,"10051 BLACK MOUNTAIN RD , SAN DIEGO, CA 92126-4516","6998 Camino Amero, San Diego, California, 92111",100.0,-117.167591330208,32.772452469344
1998003978,CALPHIL TRADING & GEN MERCH,SOLE,6998 CAMINO AMERO ,SAN DIEGO,CA,92111-7634,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"6998 CAMINO AMERO , SAN DIEGO, CA 92111-7634","1385 Pama Ln, Suite 111, Las Vegas, Nevada, 89119",100.0,-115.133001261918,36.06628694854
2024011858,CALTROL INC,CORP,1385 PAMA LN 111 ,LAS VEGAS,NV,89119-3849,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"1385 PAMA LN 111 , LAS VEGAS, NV 89119-3849","6957 Cactus Ct, San Diego, California, 92154",100.0,-116.989524586587,32.55155558351
2009002829,CAM TECH ( U S ) INC,SCORP,7750 DAGGET ST 212B ,SAN DIEGO,CA,92111-2234,3261,PLASTICS PRODUCT MFG,Manufacturing,Core,"7750 DAGGET ST 212B , SAN DIEGO, CA 92111-2234","10051 Black Mountain Rd, San Diego, California, 92126",100.0,-117.123808634526,32.901936683833
1998003958,CAMACHO BROKERS INC,CORP,6957 CACTUS CT ,SAN DIEGO,CA,92154-8012,488999,ALL OTHER TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"6957 CACTUS CT , SAN DIEGO, CA 92154-8012","2344 Avenida Costa del Sol, San Diego, California, 92154",100.0,-116.9604747542,32.555726753807
2000000712,CAMACHOS TRUCKING IN,CORP,2344 AVENIDA COSTA DEL SOL ,SAN DIEGO,CA,92154-6268,493,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"2344 AVENIDA COSTA DEL SOL , SAN DIEGO, CA 92154-6268","4857 El Cajon Blvd, San Diego, California, 92115",100.0,-117.089759491891,32.756312779503
1996006131,CAMAU BAKERY & DELI,SOLE,4857 EL CAJON BLVD ,SAN DIEGO,CA,92115,311811,RETAIL BAKERIES,Manufacturing,Core,"4857 EL CAJON BLVD , SAN DIEGO, CA 92115","433 Cypress Ln, El Cajon, California, 92020",100.0,-116.966357173848,32.816828569778
2005003728,CAMEO PAPER AND SUPPLY INC,CORP,433 CYPRESS LN ,EL CAJON,CA,92020-1605,4229,MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"433 CYPRESS LN , EL CAJON, CA 92020-1605","7750 Dagget St, Suite 212, San Diego, California, 92111",98.94,-117.156236785071,32.823624239687
2015042066,CAMMEX SOLUTION LLC,LLC,9543 HEINRICH HERTZ DR 7-202 ,SAN DIEGO,CA,92154-7921,4218,"MACHINERY, EQUIPMENT & SUPPLIES WHSLE",Wholesale Trade,Core,"9543 HEINRICH HERTZ DR 7-202 , SAN DIEGO, CA 92154-7921","9543 Heinrich Hertz Dr, Suite 7, San Diego, California, 92154",100.0,-116.940199936247,32.558888910598
2019022640,CAMPLIFE CUSTOMS LLC,LLC,2191 MAIN ST B ,SAN DIEGO,CA,92113-2217,336111,AUTOMOBILE MFG,Manufacturing,Core,"2191 MAIN ST B , SAN DIEGO, CA 92113-2217","9839 Downey Norwalk Rd, Downey, California, 90241",100.0,-118.111252225056,33.924787884543
2024011992,CAMRON'S EXPORT SERVICES,SOLE,1295 UNIVERSITY AVE 5 ,SAN DIEGO,CA,92103-3333,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"1295 UNIVERSITY AVE 5 , SAN DIEGO, CA 92103-3333","1295 University Ave, Apartment 5, San Diego, California, 92103",100.0,-117.151484497428,32.748414973145
2018011538,CAN LINES ENGINEERING,CORP,9839 DOWNEY NORWALK RD ,DOWNEY,CA,90241-5502,339,MISCELLANEOUS MFG,Manufacturing,Core,"9839 DOWNEY NORWALK RD , DOWNEY, CA 90241-5502","10264 Saluda Ave, San Diego, California, 92126",100.0,-117.142836301188,32.904511155982
2022014780,CANDY PROS LLC,LLC,9874 VIA DE LA AMISTAD ,SAN DIEGO,CA,92154-7297,4229,MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"9874 VIA DE LA AMISTAD , SAN DIEGO, CA 92154-7297","2191 Main St, San Diego, California, 92113",99.67,-117.142189385901,32.695937721383
2021003528,CANO MOBILE WELDING,SOLE,10264 SALUDA AVE ,SAN DIEGO,CA,92126-3666,333992,WELDING & SOLDERING EQUIPMENT MFG,Manufacturing,Core,"10264 SALUDA AVE , SAN DIEGO, CA 92126-3666","9874 Via de la Amistad, San Diego, California, 92154",100.0,-116.933025278586,32.552861651663
2025000020,CANON U S A INC,CORP,5910 PACIFIC CENTER BLVD ,SAN DIEGO,CA,92121-6301,4219,MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"5910 PACIFIC CENTER BLVD , SAN DIEGO, CA 92121-6301","5910 Pacific Center Blvd, San Diego, California, 92121",100.0,-117.190767460126,32.905230071817
2024001370,CANTINE MASSIMO LEONE COMPANY,SCORP,2389 WORDEN ST ,SAN DIEGO,CA,92107-1613,31213,WINERIES,Manufacturing,Core,"2389 WORDEN ST , SAN DIEGO, CA 92107-1613","2389 Worden St, San Diego, California, 92107",100.0,-117.228052680021,32.744352306586
2018003961,CANTOR BIOCONNECT LLC,LLC,9450 CUYAMACA ST 103 ,SANTEE,CA,92071-5917,33911,MEDICAL EQUIPMENT & SUPPLIES MFG,Manufacturing,Core,"9450 CUYAMACA ST 103 , SANTEE, CA 92071-5917","9450 Cuyamaca St, #103, Santee, California, 92071",100.0,-116.985015960869,32.848967007757
2021005298,CANVAS SERVICES LLC,LLC,2826 CANON ST ,SAN DIEGO,CA,92106-2742,31491,TEXTILE BAG & CANVAS MILLS,Manufacturing,Core,"2826 CANON ST , SAN DIEGO, CA 92106-2742","987 Guatay Ave, Chula Vista, California, 91911",100.0,-117.052667726321,32.622836419671
2023011372,CAPETILLO TRUCKING,SCORP,987 GUATAY AVE ,CHULA VISTA,CA,91911-2317,48411,"GENERAL FREIGHT TRUCKING, LOCAL",Transportation and Warehousing,Core,"987 GUATAY AVE , CHULA VISTA, CA 91911-2317","2826 Canon St, San Diego, California, 92106",100.0,-117.230395757235,32.720626910553
2003004334,CAPITAL L MANUFACTURING INC,SCORP,3640 JACKDAW ST 3640 ,SAN DIEGO,CA,92103-3838,33992,SPORTING & ATHLETIC GOODS MFG,Manufacturing,Core,"3640 JACKDAW ST 3640 , SAN DIEGO, CA 92103-3838","3322 Mount Tami Ln, San Diego, California, 92111",100.0,-117.18217265661,32.801817712747
2007015491,CAPS & TABS INC,CORP,3111 CAMINO DEL RIO NORTH N 400 ,SAN DIEGO,CA,92108-5724,42221,DRUGS & DRUGGISTS' SUNDRIES WHSLE,Wholesale Trade,Core,"3111 CAMINO DEL RIO NORTH N 400 , SAN DIEGO, CA 92108-5724","3640 Jackdaw St, San Diego, California, 92103",98.89,-117.174036929931,32.744124779824
2017018171,CAPTAIN DON MARINE,SOLE,1561 SHELTER ISLAND DR 106 ,SAN DIEGO,CA,92106-3102,4883,WATER TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"1561 SHELTER ISLAND DR 106 , SAN DIEGO, CA 92106-3102","1561 Shelter Island Dr, San Diego, California, 92106",99.27,-117.230923565678,32.710808810178
2024009866,CAPTAIN JIMS SPORTFISHING AND MARINE SERVICES,SOLE,3322 MOUNT TAMI LN ,SAN DIEGO,CA,92111-4637,48839,OTHER WATER TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"3322 MOUNT TAMI LN , SAN DIEGO, CA 92111-4637","3111 Camino del Rio N, Suite 400, San Diego, California, 92108",99.95,-117.127683664266,32.77520734946
2023002331,CAR SHIPPING TRANSPORT USA,SOLE,13376 TORREY MEADOWS DR 24 ,SAN DIEGO,CA,92129-4640,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"13376 TORREY MEADOWS DR 24 , SAN DIEGO, CA 92129-4640","3304 National Ave, San Diego, California, 92113",100.0,-117.12328073894,32.696045254752
2016019520,CARA STOODY,SOLE,3304 NATIONAL AVE ,SAN DIEGO,CA,92113-2639,339999,ALL OTHER MISCELLANEOUS MFG,Manufacturing,Core,"3304 NATIONAL AVE , SAN DIEGO, CA 92113-2639","13376 Torrey Meadows Dr, San Diego, California, 92129",99.51,-117.152523601964,32.963931012416
